GROUP_SET,GROUP_ID,lineup,TEAM_ID,team,GP,W,L,W_PCT,minutes,E_OFF_RATING,off_rtg,E_DEF_RATING,def_rtg,E_NET_RATING,net_rtg,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,SUM_TIME_PLAYED
Lineups,-1629627-1630180-1630530-1642847-1642852-,Z. Williamson - S. Bey - T. Murphy III - J. Fears - D. Queen,1610612740,NOP,19,7,12,0.368,118.0,109.6,108.0,128.5,127.3,-19.0,-19.3,0.66,2.06,18.9,0.231,0.737,0.481,0.125,0.523,0.567,105.0,106.28,88.57,263,0.438,48,237,18469,9599,60,7978,12472,11352,7732,2389,6973,8848,7649,9918,10584,8000,8583,9338,9883,354305
Lineups,-203952-1626181-1628389-1630558-1641796-,A. Wiggins - N. Powell - B. Adebayo - D. Mitchell - P. Larsson,1610612748,MIA,14,5,9,0.357,117.0,119.8,119.0,95.5,96.5,24.3,22.5,0.736,2.79,22.1,0.231,0.773,0.514,0.112,0.586,0.616,105.8,105.62,88.01,258,0.629,143,449,18428,9613,62,6477,6971,5864,5970,1768,4885,8848,6602,6997,9938,6604,7029,9692,5954,351080
Lineups,-203952-1626181-1630558-1641796-1642276-,A. Wiggins - N. Powell - D. Mitchell - P. Larsson - K. Ware,1610612748,MIA,11,7,4,0.636,117.0,114.3,116.6,126.6,126.5,-12.3,-9.9,0.619,2.19,19.3,0.27,0.614,0.443,0.124,0.553,0.587,107.3,106.25,88.54,259,0.456,257,237,17713,7199,61,6880,12394,10478,8096,2322,6808,7780,10280,10858,10189,7481,7907,9350,9558,351700
Lineups,-1630180-1630529-1630530-1642847-1642852-,S. Bey - H. Jones - T. Murphy III - J. Fears - D. Queen,1610612740,NOP,16,6,10,0.375,117.0,116.7,118.3,109.6,107.3,7.1,11.0,0.613,1.94,19.1,0.325,0.661,0.5,0.139,0.554,0.595,105.0,105.47,87.89,251,0.54,87,322,18449,9574,63,6525,9704,6949,8153,3669,6892,7048,9826,7078,10950,7465,7641,9764,7718,349535
Lineups,-1626164-1626220-1628415-1628960-1631109-,D. Booker - R. O'Neale - D. Brooks - G. Allen - M. Williams,1610612756,PHX,15,10,5,0.667,116.0,117.5,116.7,117.5,115.3,0.0,1.4,0.525,1.49,15.2,0.291,0.659,0.486,0.136,0.554,0.614,104.4,105.74,88.12,257,0.511,106,86,18030,6515,64,6668,10753,7693,9205,4556,9444,7380,9831,9842,10839,7463,7172,9631,8263,348635
Lineups,-203935-1629028-1629029-1629060-1630559-,M. Smart - D. Ayton - L. Dončić - R. Hachimura - A. Reaves,1610612747,LAL,17,13,4,0.765,116.0,115.9,117.4,96.5,95.1,19.4,22.3,0.586,2.17,19.0,0.256,0.692,0.486,0.121,0.575,0.596,101.3,101.29,84.41,247,0.599,73,30,17713,6172,65,6627,6889,5868,8666,2327,6961,7876,8334,9843,10155,6902,7635,11991,6582,348290
Lineups,-1628976-1630217-1630532-1631094-1641710-,W. Carter Jr. - D. Bane - F. Wagner - P. Banchero - A. Black,1610612753,ORL,15,7,8,0.467,115.0,112.7,110.1,114.0,114.8,-1.2,-4.7,0.639,1.44,17.7,0.357,0.653,0.51,0.173,0.537,0.585,101.5,102.31,85.26,248,0.492,106,237,18380,9342,66,7693,10719,10039,7850,4571,7702,5586,9852,7031,12697,7785,7933,11459,8882,345525
Lineups,-203084-1628368-1628436-1630170-1630577-,H. Barnes - D. Fox - L. Kornet - D. Vassell - J. Champagnie,1610612759,SAS,12,9,3,0.75,113.0,118.3,116.2,108.7,110.2,9.6,5.9,0.583,2.4,18.3,0.181,0.677,0.438,0.101,0.582,0.614,103.7,103.87,86.56,247,0.524,202,118,16929,6177,67,6893,10070,7388,8712,2147,7261,9702,8485,10890,9413,6809,7174,10594,8001,340345
Lineups,-1626145-1628976-1630217-1631094-1641710-,T. Jones - W. Carter Jr. - D. Bane - P. Banchero - A. Black,1610612753,ORL,15,7,8,0.467,113.0,126.3,125.0,118.3,119.1,8.0,5.9,0.661,4.5,22.4,0.176,0.635,0.419,0.069,0.609,0.637,99.3,99.46,82.88,232,0.527,106,237,18380,9342,68,5331,11256,7389,7730,514,4491,9707,10027,11398,8238,6037,6410,12868,7944,338785
Lineups,-1627749-1629627-1630180-1630529-1630530-,D. Murray - Z. Williamson - S. Bey - H. Jones - T. Murphy III,1610612740,NOP,9,3,6,0.333,111.0,122.4,123.4,115.1,113.6,7.3,9.8,0.631,2.5,20.1,0.219,0.701,0.462,0.111,0.597,0.628,101.7,102.01,85.01,235,0.515,407,1052,18209,9615,70,5814,10494,7055,7936,1925,5513,9024,8195,10259,9579,6405,6619,11603,8191,332450
Lineups,-1627759-1628401-1629674-1630573-1631248-,J. Brown - D. White - N. Queta - S. Hauser - B. Scheierman,1610612738,BOS,15,13,2,0.867,111.0,120.1,119.6,111.5,110.5,8.6,9.0,0.683,2.54,21.5,0.309,0.766,0.551,0.124,0.579,0.598,97.2,97.88,81.57,225,0.558,106,30,14781,5949,69,6434,10084,7115,6497,1920,5018,7154,6674,6164,10192,6850,7587,13584,7353,333215
Lineups,-201572-202695-1627884-1628381-1629636-,B. Lopez - K. Leonard - D. Jones Jr. - J. Collins - D. Garland,1610612746,LAC,7,4,3,0.571,106.0,122.3,122.1,107.2,109.7,15.1,12.4,0.56,1.93,18.7,0.274,0.69,0.5,0.134,0.601,0.629,99.4,98.34,81.95,217,0.575,651,685,16929,7444,73,6007,9974,6821,8960,3675,7150,7696,8394,7078,10809,6132,6598,13383,6945,317750
Lineups,-1630166-1631101-1631200-1641739-1642270-,D. Avdija - S. Sharpe - K. Murray - T. Camara - D. Clingan,1610612757,POR,11,5,6,0.455,106.0,118.4,119.0,110.7,113.8,7.7,5.2,0.594,1.54,17.1,0.47,0.664,0.565,0.167,0.538,0.566,100.8,99.17,82.65,221,0.525,257,449,18209,9351,71,6476,10508,7433,8622,4151,8004,4240,9823,5780,12648,7734,8618,13026,7986,318710
Lineups,-201144-203497-203944-1628978-1630183-,M. Conley - R. Gobert - J. Randle - D. DiVincenzo - J. McDaniels,1610612750,MIN,11,7,4,0.636,106.0,117.6,119.9,102.9,103.1,14.7,16.8,0.645,1.71,19.2,0.262,0.74,0.522,0.155,0.58,0.623,103.7,102.6,85.5,226,0.571,257,237,17713,7199,72,6424,9369,6315,7799,3876,6871,7847,7634,6833,11832,6827,6867,11342,7111,318605
Lineups,-1628970-1630163-1641706-1641750-1642851-,M. Bridges - L. Ball - B. Miller - R. Kalkbrenner - K. Knueppel,1610612766,CHA,21,13,8,0.619,104.0,121.0,121.3,118.4,119.2,2.6,2.1,0.68,2.34,20.9,0.317,0.734,0.533,0.129,0.594,0.625,104.3,103.86,86.55,225,0.525,35,30,18380,7253,74,6056,11259,7666,6509,2172,5316,7088,7680,6579,10625,6436,6851,10602,7985,311280
Lineups,-201935-1627739-1627826-1628381-1642920-,J. Harden - K. Dunn - I. Zubac - J. Collins - K. Sanders,1610612746,LAC,12,5,7,0.417,103.0,116.9,119.9,111.1,109.8,5.8,10.1,0.561,1.83,18.0,0.29,0.773,0.543,0.136,0.561,0.606,104.5,103.81,86.51,221,0.53,202,449,18319,9422,76,6425,9985,6999,8959,3719,7605,7383,6602,6381,10837,7326,7340,10629,7899,308640
Lineups,-202696-1629632-1630171-1630581-1641824-,N. Vučević - C. White - I. Okoro - J. Giddey - M. Buzelis,1610612741,CHI,15,9,6,0.6,103.0,123.0,121.8,122.5,122.7,0.5,-0.9,0.731,3.95,23.9,0.252,0.743,0.5,0.089,0.597,0.61,105.0,105.44,87.87,225,0.507,106,118,18209,7266,75,6017,11778,9787,5999,909,3972,7885,7610,7078,8835,6410,7263,9776,8310,310015
Lineups,-1628991-1631246-1641744-1642377-1642907-,J. Jackson Jr. - V. Williams Jr. - Z. Edey - J. Wells - C. Coward,1610612763,MEM,9,5,4,0.556,102.0,111.2,111.7,98.4,98.6,12.8,13.1,0.615,1.97,19.7,0.28,0.803,0.568,0.141,0.568,0.58,101.3,100.95,84.12,213,0.592,407,449,17713,7513,77,7507,7039,6756,8147,3666,6691,7655,5908,5763,10964,7123,8134,12167,6659,304555
Lineups,-203507-1626167-1628398-1631157-1631260-,G. Antetokounmpo - M. Turner - K. Kuzma - R. Rollins - A. Green,1610612749,MIL,17,9,8,0.529,99.0,134.0,131.2,102.8,100.5,31.2,30.7,0.602,2.68,21.5,0.125,0.752,0.481,0.107,0.705,0.713,98.1,100.26,83.55,205,0.619,73,118,18380,7558,78,4835,9294,5144,8192,1818,5013,10272,6755,9919,9546,4019,4530,12495,6128,297305
Lineups,-1629130-1630191-1630595-1631105-1641709-,D. Robinson - I. Stewart - C. Cunningham - J. Duren - A. Thompson,1610612765,DET,24,17,7,0.708,98.0,117.0,115.4,112.7,109.7,4.3,5.7,0.617,2.15,19.9,0.28,0.69,0.505,0.13,0.571,0.603,99.5,101.56,84.63,208,0.568,23,18,18319,6476,80,6958,9973,7403,8113,2351,6663,7662,8394,7071,10653,6934,7410,11842,7159,294220
Lineups,-1628976-1630217-1630532-1630591-1641783-,W. Carter Jr. - D. Bane - F. Wagner - J. Suggs - T. da Silva,1610612753,ORL,11,9,2,0.818,98.0,105.2,106.0,114.5,115.1,-9.2,-9.1,0.616,1.51,17.8,0.267,0.765,0.507,0.161,0.524,0.562,107.1,106.41,88.68,217,0.444,257,118,14781,6040,79,8188,10743,10412,8117,4156,7682,7794,6675,7055,11958,7978,8784,9266,9796,295005
Lineups,-203484-1629111-1630583-1642285-1642377-,K. Caldwell-Pope - J. Landale - S. Aldama - C. Spencer - J. Wells,1610612763,MEM,18,9,9,0.5,97.0,125.9,128.6,122.6,117.4,3.4,11.2,0.684,2.17,20.7,0.46,0.795,0.607,0.148,0.597,0.618,100.3,101.38,84.48,203,0.518,62,118,18428,7565,81,5014,11075,6910,6476,2327,5385,4285,6374,4467,11574,6406,6993,11954,8130,291195
Lineups,-201142-203500-1630578-1631095-1641708-,K. Durant - S. Adams - A. Sengun - J. Smith Jr. - A. Thompson,1610612745,HOU,14,8,6,0.571,97.0,109.6,113.1,112.1,113.8,-2.5,-0.7,0.438,1.06,12.6,0.486,0.691,0.583,0.173,0.47,0.524,96.0,93.76,78.13,191,0.5,143,167,18209,7444,82,7307,10514,9773,11471,5092,10667,4203,8393,5177,12691,10480,9673,15266,8352,291050
Lineups,-1630166-1631101-1631321-1641739-1642270-,D. Avdija - S. Sharpe - S. Cissoko - T. Camara - D. Clingan,1610612757,POR,20,13,7,0.65,96.0,108.9,109.6,111.6,110.5,-2.8,-0.9,0.645,1.32,17.4,0.258,0.703,0.49,0.178,0.567,0.608,104.1,104.24,86.86,208,0.477,38,30,18319,7190,85,7783,10082,9777,7805,4835,7861,7869,8187,9802,12806,7129,7285,10396,9152,288725
Lineups,-203084-1628368-1628436-1630170-1642264-,H. Barnes - D. Fox - L. Kornet - D. Vassell - S. Castle,1610612759,SAS,15,12,3,0.8,96.0,123.7,120.9,113.3,112.7,10.4,8.3,0.625,3.0,19.9,0.257,0.794,0.515,0.093,0.59,0.616,106.0,107.52,89.6,215,0.522,106,47,16929,6046,89,6082,10423,7197,7947,1085,6661,7873,6377,6981,9050,6539,7030,8700,8045,286605
Lineups,-1627759-1628401-1629674-1630202-1631169-,J. Brown - D. White - N. Queta - P. Pritchard - J. Minott,1610612738,BOS,12,7,5,0.583,96.0,111.3,115.0,109.0,110.5,2.4,4.5,0.605,2.17,18.4,0.363,0.694,0.525,0.124,0.513,0.548,100.3,98.05,81.71,193,0.523,202,237,18030,7429,87,7013,10083,7497,8188,2327,7230,5531,8329,6790,10191,8104,9080,13516,8035,288585
Lineups,-202685-203501-1627750-1628971-1631212-,J. Valančiūnas - T. Hardaway Jr. - J. Murray - B. Brown - P. Watson,1610612743,DEN,17,13,4,0.765,96.0,126.6,124.9,110.6,107.4,15.9,17.5,0.523,1.59,17.4,0.282,0.67,0.508,0.147,0.624,0.667,98.1,100.3,83.58,197,0.562,73,30,17713,6172,88,5739,9705,6287,9216,4121,7927,7644,8503,7048,11567,5832,5465,12476,7289,287860
Lineups,-202331-203954-1626162-1630178-1642845-,P. George - J. Embiid - K. Oubre Jr. - T. Maxey - V. Edgecombe,1610612755,PHI,8,5,3,0.625,96.0,118.6,120.0,117.4,117.3,1.2,2.7,0.651,2.55,21.0,0.19,0.618,0.425,0.113,0.593,0.631,98.3,97.73,81.44,195,0.52,509,449,16929,7211,84,6124,11073,7631,7770,1916,5299,9601,10234,11343,9941,6465,6559,13665,8080,288810
Lineups,-1627783-1629614-1630643-1630679-1631097-,P. Siakam - A. Nembhard - J. Huff - E. Thompson - B. Mathurin,1610612754,IND,8,2,6,0.25,96.0,103.4,102.5,111.1,109.0,-7.7,-6.5,0.731,2.88,18.0,0.224,0.729,0.453,0.086,0.456,0.507,97.7,99.04,82.54,197,0.454,509,1801,18209,10214,86,8408,9894,10189,6000,1733,7610,8904,7731,10556,8798,10679,10277,13073,9629,288600
Lineups,-1630180-1630530-1631121-1642847-1642852-,S. Bey - T. Murphy III - B. McGowens - J. Fears - D. Queen,1610612740,NOP,10,2,8,0.2,96.0,114.8,113.8,131.6,130.8,-16.9,-17.0,0.553,2.17,17.8,0.232,0.69,0.446,0.111,0.553,0.593,106.5,107.23,89.36,217,0.436,328,1801,18380,10402,83,7240,12830,11191,9049,2327,7679,8847,8396,10634,9578,7476,7747,8874,9927,289400
Lineups,-1627783-1629614-1630174-1630643-1642277-,P. Siakam - A. Nembhard - A. Nesmith - J. Huff - J. Furphy,1610612754,IND,10,3,7,0.3,95.0,112.1,112.8,109.9,111.3,2.2,1.5,0.733,2.74,22.2,0.26,0.738,0.512,0.117,0.568,0.584,99.9,99.02,82.52,196,0.524,328,1052,18319,10174,90,7325,10233,7692,5995,1801,4872,7861,7642,7012,10014,7108,7949,13078,8024,284295
Lineups,-201572-201935-202695-1627739-1628381-,B. Lopez - J. Harden - K. Leonard - K. Dunn - J. Collins,1610612746,LAC,12,7,5,0.583,93.0,119.3,118.2,115.7,115.5,3.6,2.8,0.616,1.73,18.1,0.272,0.759,0.513,0.144,0.569,0.621,92.5,92.99,77.49,181,0.528,202,237,18030,7429,91,6530,10803,7630,8116,3870,7596,7779,6724,7010,11518,7107,6926,15469,7931,280290
Lineups,-203497-1628978-1629675-1630162-1630183-,R. Gobert - D. DiVincenzo - N. Reid - A. Edwards - J. McDaniels,1610612750,MIN,34,22,12,0.647,92.0,119.9,113.6,101.5,100.5,18.5,13.1,0.595,2.0,18.4,0.282,0.657,0.489,0.126,0.591,0.619,99.8,103.01,85.84,198,0.605,8,8,18469,7192,92,7251,9295,6757,8619,2398,7253,7643,9839,9804,10591,6477,6944,10986,6361,276800
Lineups,-203084-1628368-1630170-1641705-1642264-,H. Barnes - D. Fox - D. Vassell - V. Wembanyama - S. Castle,1610612759,SAS,16,11,5,0.688,91.0,120.0,117.3,97.8,95.4,22.2,21.9,0.738,2.81,21.1,0.207,0.726,0.5,0.104,0.571,0.629,103.0,105.42,87.85,202,0.656,87,72,18030,6509,95,6637,6903,5914,5962,1751,5210,9101,7803,7078,9451,7089,6606,9783,5605,272505
Lineups,-1626157-1628384-1628969-1628973-1630540-,K. Towns - O. Anunoby - M. Bridges - J. Brunson - M. McBride,1610612752,NYK,13,7,6,0.538,91.0,128.4,126.9,129.3,128.3,-0.9,-1.4,0.702,2.11,20.8,0.333,0.658,0.488,0.142,0.625,0.666,99.9,100.83,84.02,197,0.508,166,237,18209,7545,93,5247,12510,9818,6318,2380,5321,5682,9836,9826,10977,5498,5732,12209,8301,274215
Lineups,-1629008-1629651-1641730-1642856-1642962-,M. Porter Jr. - N. Claxton - N. Clowney - E. Dëmin - D. Powell,1610612751,BKN,8,2,6,0.25,91.0,100.7,102.1,104.4,104.8,-3.7,-2.7,0.594,1.46,16.3,0.204,0.711,0.456,0.147,0.521,0.549,100.1,99.22,82.68,190,0.466,509,1801,18209,10214,94,8418,9485,9898,8621,4562,8986,9107,8115,10396,11569,8024,9062,13017,9347,273585
Lineups,-203114-203468-1641731-1642259-1642273-,K. Middleton - C. McCollum - B. Coulibaly - A. Sarr - K. George,1610612764,WAS,6,1,5,0.167,90.0,101.2,103.1,114.7,115.0,-13.5,-11.9,0.648,1.77,17.6,0.221,0.713,0.455,0.135,0.503,0.531,103.4,102.3,85.25,192,0.404,870,3658,18030,10474,96,8376,10739,10647,7785,3791,7833,9019,8112,10401,10832,8152,9551,11462,10519,270955
Lineups,-201566-201942-203471-203897-1627734-,R. Westbrook - D. DeRozan - D. Schröder - Z. LaVine - D. Sabonis,1610612758,SAC,11,3,8,0.273,90.0,105.2,101.0,118.8,118.6,-13.6,-17.6,0.644,2.04,17.2,0.239,0.755,0.478,0.114,0.483,0.526,104.4,106.63,88.86,201,0.401,257,1052,18380,10209,97,8436,11213,11223,7808,2396,7979,8801,6745,9992,9966,10339,9631,9200,10539,270090
Lineups,-201566-201942-203897-1631099-1642875-,R. Westbrook - D. DeRozan - Z. LaVine - K. Murray - M. Raynaud,1610612758,SAC,11,3,8,0.273,90.0,116.0,118.2,113.6,113.4,2.5,4.8,0.621,2.19,21.0,0.284,0.684,0.495,0.136,0.599,0.617,105.6,104.74,87.29,198,0.536,257,1052,18380,10209,98,6531,10485,7466,8094,2325,5296,7640,8454,9769,10841,6396,7016,10122,7821,269460
Lineups,-1628378-1629631-1629636-1630596-1642281-,D. Mitchell - D. Hunter - D. Garland - E. Mobley - J. Tyson,1610612739,CLE,8,4,4,0.5,89.0,110.0,111.6,129.3,126.3,-19.4,-14.7,0.676,2.17,18.7,0.284,0.726,0.484,0.121,0.518,0.556,101.6,102.03,85.03,190,0.411,509,685,17713,7565,99,7512,12375,10914,6529,2326,7160,7639,7801,9868,10141,8070,8910,11598,10430,268155
Lineups,-1629638-1630168-1630552-1630557-1630700-,N. Alexander-Walker - O. Okongwu - J. Johnson - C. Kispert - D. Daniels,1610612737,ATL,15,10,5,0.667,89.0,117.9,115.5,113.8,116.4,4.0,-0.9,0.747,2.5,23.0,0.212,0.705,0.472,0.13,0.596,0.621,106.4,106.3,88.58,200,0.514,106,86,18030,6515,100,6953,10850,9786,5944,1925,4367,9076,8175,10077,10654,6411,6923,9327,8205,267545
Lineups,-203114-203468-1641731-1642259-1642848-,K. Middleton - C. McCollum - B. Coulibaly - A. Sarr - T. Johnson,1610612764,WAS,7,4,3,0.571,88.0,119.7,120.9,110.2,113.5,9.5,7.4,0.573,2.22,18.6,0.301,0.674,0.489,0.117,0.568,0.608,108.0,105.84,88.2,196,0.536,651,685,16929,7444,101,6084,10491,7267,8742,2301,7165,7228,8497,9805,10014,7124,7298,9578,7822,264620
Lineups,-1628392-1628983-1629652-1631096-1631114-,I. Hartenstein - S. Gilgeous-Alexander - L. Dort - C. Holmgren - J. Williams,1610612760,OKC,9,4,5,0.444,87.0,128.6,127.3,103.3,104.3,25.3,23.0,0.521,2.04,19.0,0.325,0.7,0.533,0.131,0.616,0.636,101.6,101.65,84.71,183,0.604,407,685,18030,9368,102,5175,9439,5837,9222,2397,6962,7046,8197,6579,10690,5883,6436,11774,6371,260650
Lineups,-1628991-1629630-1630583-1642377-1642907-,J. Jackson Jr. - J. Morant - S. Aldama - J. Wells - C. Coward,1610612763,MEM,12,5,7,0.417,87.0,104.1,105.5,122.3,126.3,-18.1,-20.8,0.667,1.41,17.5,0.303,0.667,0.497,0.171,0.516,0.575,111.3,108.77,90.64,199,0.438,202,449,18319,9422,103,8236,12374,11539,6542,4597,7849,7220,8504,9764,12668,8086,8259,8112,9889,260155
Lineups,-203114-203468-1642259-1642267-1642273-,K. Middleton - C. McCollum - A. Sarr - B. Carrington - K. George,1610612764,WAS,9,2,7,0.222,86.0,114.6,113.8,120.4,117.6,-5.8,-3.8,0.638,2.32,19.3,0.272,0.763,0.519,0.117,0.557,0.582,102.7,104.24,86.87,188,0.483,407,1801,18319,10398,104,7239,11095,9981,7851,2245,6799,7778,6696,6915,10010,7370,8046,10395,9036,259020
Lineups,-1627783-1629614-1630174-1630643-1641716-,P. Siakam - A. Nembhard - A. Nesmith - J. Huff - J. Walker,1610612754,IND,9,1,8,0.111,86.0,126.5,123.5,116.7,121.2,9.8,2.4,0.714,2.4,23.2,0.176,0.673,0.47,0.134,0.674,0.693,106.3,105.54,87.95,187,0.527,407,3658,18380,10530,105,5792,11617,7650,6095,2147,4200,9707,8499,10144,10810,4454,5031,9730,7947,256505
Lineups,-203952-1626181-1628389-1641796-1642857-,A. Wiggins - N. Powell - B. Adebayo - P. Larsson - K. Jakučionis,1610612748,MIA,9,5,4,0.556,85.0,119.8,121.2,130.8,129.5,-11.1,-8.3,0.721,2.7,21.9,0.245,0.743,0.457,0.116,0.58,0.614,112.5,112.44,93.7,198,0.455,407,449,17713,7513,108,6060,12699,10321,6089,1816,4909,8763,7611,10386,10003,6836,7169,6581,9570,254865
Lineups,-1628991-1629111-1642285-1642377-1642907-,J. Jackson Jr. - J. Landale - C. Spencer - J. Wells - C. Coward,1610612763,MEM,13,5,8,0.385,85.0,113.0,112.3,118.2,114.8,-5.1,-2.5,0.608,1.61,17.6,0.368,0.721,0.543,0.156,0.541,0.575,98.6,100.31,83.59,179,0.474,166,449,18380,9569,109,7463,10718,9885,8177,4070,7837,5454,7835,6380,11863,7716,8260,12473,9202,254805
Lineups,-203944-1628978-1629675-1630162-1630183-,J. Randle - D. DiVincenzo - N. Reid - A. Edwards - J. McDaniels,1610612750,MIN,28,13,15,0.464,85.0,130.4,127.3,122.8,115.6,7.5,11.7,0.589,2.21,19.5,0.28,0.753,0.52,0.121,0.642,0.68,107.6,112.23,93.53,198,0.524,12,30,18484,9349,110,5176,10808,6880,8646,2302,6734,7655,6752,6912,10142,5330,5279,6645,7997,254690
Lineups,-203501-203999-1627750-1628971-1631128-,T. Hardaway Jr. - N. Jokić - J. Murray - B. Brown - C. Braun,1610612743,DEN,15,6,9,0.4,85.0,115.3,111.1,100.4,96.8,14.9,14.3,0.608,2.05,17.0,0.356,0.776,0.574,0.116,0.535,0.583,102.0,105.81,88.17,189,0.59,106,322,18428,9432,106,7532,6988,6602,8177,2394,8029,5587,6588,5366,10008,7818,8034,9588,6693,255860
Lineups,-203501-203999-1627750-1631212-1642461-,T. Hardaway Jr. - N. Jokić - J. Murray - P. Watson - S. Jones,1610612743,DEN,15,9,6,0.6,85.0,137.0,137.7,121.7,122.9,15.4,14.8,0.611,2.75,20.1,0.367,0.747,0.571,0.105,0.634,0.678,107.5,106.73,88.94,191,0.588,106,118,18209,7266,107,4028,11786,6576,8158,1775,5516,5455,7603,5754,9461,5432,5304,9063,6744,255680
Lineups,-1627742-1630567-1630572-1642266-1642347-,B. Ingram - S. Barnes - S. Mamukelashvili - J. Walter - J. Shead,1610612761,TOR,31,19,12,0.613,84.0,109.9,106.1,98.3,96.6,11.6,9.5,0.735,1.92,19.6,0.301,0.663,0.491,0.144,0.524,0.573,99.4,102.09,85.07,180,0.587,10,11,18469,7262,111,8179,6977,7084,5971,3676,6694,7227,9824,9786,11523,7979,8300,11564,6752,252495
Lineups,-201142-203991-1627827-1641708-1642263-,K. Durant - C. Capela - D. Finney-Smith - A. Thompson - R. Sheppard,1610612745,HOU,23,13,10,0.565,84.0,116.4,111.2,89.4,90.1,26.9,21.1,0.581,2.05,17.9,0.256,0.688,0.508,0.118,0.568,0.599,101.6,103.42,86.18,178,0.678,26,30,18449,7508,113,7530,6499,5958,8715,2393,7644,7876,8405,7048,10088,7125,7554,10820,5150,250630
Lineups,-1628970-1630163-1631217-1642851-1642883-,M. Bridges - L. Ball - M. Diabaté - K. Knueppel - S. James,1610612766,CHA,22,8,14,0.364,84.0,119.8,120.1,105.6,101.1,14.2,19.0,0.726,3.79,20.5,0.33,0.775,0.534,0.08,0.524,0.57,98.8,100.88,84.07,174,0.571,32,167,18483,9602,112,6123,9300,6211,6063,916,5446,7040,6592,6573,8588,7977,8441,12192,7113,251935
Lineups,-203952-1626181-1628389-1630558-1631170-,A. Wiggins - N. Powell - B. Adebayo - D. Mitchell - J. Jaquez Jr.,1610612748,MIA,23,12,11,0.522,83.0,119.1,114.2,104.6,103.8,14.4,10.4,0.613,1.75,18.8,0.288,0.742,0.532,0.147,0.595,0.63,105.8,108.48,90.4,190,0.584,26,47,18465,7564,116,7223,9406,6987,8154,3795,7003,7390,7615,6662,11569,6420,6582,8279,6793,247570
Lineups,-1628960-1630692-1631221-1642345-1642346-,G. Allen - J. Goodwin - C. Gillespie - O. Ighodaro - R. Dunn,1610612756,PHX,14,10,4,0.714,83.0,113.6,113.8,103.3,99.4,10.3,14.4,0.757,2.52,20.9,0.361,0.61,0.471,0.126,0.546,0.552,95.3,97.13,80.94,167,0.508,143,86,17713,6425,115,7249,7045,6601,5318,1922,5303,5536,10297,10088,10585,7606,8997,13903,8300,249075
Lineups,-201144-203944-1629675-1630162-1641740-,M. Conley - J. Randle - N. Reid - A. Edwards - J. Clark,1610612750,MIN,24,14,10,0.583,83.0,122.0,120.6,114.7,110.0,7.3,10.6,0.606,2.53,17.7,0.253,0.721,0.491,0.094,0.562,0.614,100.8,103.54,86.29,180,0.542,23,27,18449,7429,114,6109,9988,6980,8187,1921,7701,7884,7835,9792,9074,7316,7179,10761,7685,250330
Lineups,-1627742-1630193-1630534-1630567-1630572-,B. Ingram - I. Quickley - O. Agbaji - S. Barnes - S. Mamukelashvili,1610612761,TOR,15,7,8,0.467,82.0,116.8,115.6,99.1,98.8,17.7,16.8,0.608,2.81,18.7,0.258,0.737,0.505,0.092,0.544,0.577,100.4,101.12,84.27,173,0.577,106,237,18380,9342,118,6949,7040,6318,8177,1750,7157,7867,7650,7067,9045,7659,8214,12052,6915,245650
Lineups,-1627742-1629628-1630193-1630567-1630572-,B. Ingram - R. Barrett - I. Quickley - S. Barnes - S. Mamukelashvili,1610612761,TOR,23,15,8,0.652,82.0,109.6,108.3,111.6,106.1,-2.1,2.2,0.746,2.5,19.5,0.289,0.693,0.489,0.111,0.497,0.554,101.5,104.61,87.17,180,0.528,26,22,18380,7189,117,7894,9583,7664,5945,1925,6715,7384,8332,9815,9580,10292,8955,10216,7930,247095
Lineups,-203484-1628991-1629111-1629630-1642377-,K. Caldwell-Pope - J. Jackson Jr. - J. Landale - J. Morant - J. Wells,1610612763,MEM,11,4,7,0.364,82.0,103.0,101.7,113.2,114.0,-10.2,-12.2,0.687,1.92,18.9,0.261,0.738,0.488,0.137,0.503,0.537,101.5,101.73,84.78,175,0.456,257,685,18319,9602,119,8430,10516,10677,6471,3679,6995,7849,7647,9821,10897,8151,9317,11748,9565,245585
Lineups,-203501-203999-1627750-1628971-1631212-,T. Hardaway Jr. - N. Jokić - J. Murray - B. Brown - P. Watson,1610612743,DEN,27,19,8,0.704,81.0,129.3,121.4,144.0,137.3,-14.7,-15.9,0.73,2.7,20.6,0.273,0.758,0.497,0.107,0.605,0.661,102.7,108.52,90.43,187,0.458,16,11,18380,6479,120,6054,13619,11006,6004,1814,5420,7697,6736,9765,9523,6109,5812,8252,9525,241510
